Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,30,Pharmaceutical products,1,No Quantity,,,,,,,2684802059,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,30,Pharmaceutical products,1,No Quantity,,,,,,,2797520883,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,30,Pharmaceutical products,1,No Quantity,,,,,,,3213605969,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,30,Pharmaceutical products,1,No Quantity,,,,,,,3874148096,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,31,Fertilizers,1,No Quantity,,,,,,,1085811017,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,31,Fertilizers,1,No Quantity,,,,,,,1120870298,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,31,Fertilizers,1,No Quantity,,,,,,,1334794042,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,31,Fertilizers,1,No Quantity,,,,,,,1499326702,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,31,Fertilizers,1,No Quantity,,,,,,,1598217344,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,32,"Tanning, dyeing extracts, tannins, derivs,pigments et",1,No Quantity,,,,,,,1482912262,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,32,"Tanning, dyeing extracts, tannins, derivs,pigments et",1,No Quantity,,,,,,,1685271991,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,32,"Tanning, dyeing extracts, tannins, derivs,pigments et",1,No Quantity,,,,,,,1775031382,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,32,"Tanning, dyeing extracts, tannins, derivs,pigments et",1,No Quantity,,,,,,,1950564410,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,32,"Tanning, dyeing extracts, tannins, derivs,pigments et",1,No Quantity,,,,,,,2149669120,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,33,"Essential oils, perfumes, cosmetics, toileteries",1,No Quantity,,,,,,,1182538351,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,33,"Essential oils, perfumes, cosmetics, toileteries",1,No Quantity,,,,,,,1455999218,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,33,"Essential oils, perfumes, cosmetics, toileteries",1,No Quantity,,,,,,,1515088138,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,33,"Essential oils, perfumes, cosmetics, toileteries",1,No Quantity,,,,,,,1616546468,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,33,"Essential oils, perfumes, cosmetics, toileteries",1,No Quantity,,,,,,,1896001152,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,34,"Soaps, lubricants, waxes, candles, modelling pastes",1,No Quantity,,,,,,,389350759,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,34,"Soaps, lubricants, waxes, candles, modelling pastes",1,No Quantity,,,,,,,445460763,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,34,"Soaps, lubricants, waxes, candles, modelling pastes",1,No Quantity,,,,,,,507265576,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,34,"Soaps, lubricants, waxes, candles, modelling pastes",1,No Quantity,,,,,,,649987390,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,34,"Soaps, lubricants, waxes, candles, modelling pastes",1,No Quantity,,,,,,,762924736,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,35,"Albuminoids, modified starches, glues, enzymes",1,No Quantity,,,,,,,760722288,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,35,"Albuminoids, modified starches, glues, enzymes",1,No Quantity,,,,,,,888461914,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,35,"Albuminoids, modified starches, glues, enzymes",1,No Quantity,,,,,,,899767995,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,35,"Albuminoids, modified starches, glues, enzymes",1,No Quantity,,,,,,,944099573,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,35,"Albuminoids, modified starches, glues, enzymes",1,No Quantity,,,,,,,1038077568,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,36,"Explosives, pyrotechnics, matches, pyrophorics, etc",1,No Quantity,,,,,,,189798401,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,36,"Explosives, pyrotechnics, matches, pyrophorics, etc",1,No Quantity,,,,,,,230501332,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,36,"Explosives, pyrotechnics, matches, pyrophorics, etc",1,No Quantity,,,,,,,226130237,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,36,"Explosives, pyrotechnics, matches, pyrophorics, etc",1,No Quantity,,,,,,,216875608,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,36,"Explosives, pyrotechnics, matches, pyrophorics, etc",1,No Quantity,,,,,,,210356608,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,37,Photographic or cinematographic goods,1,No Quantity,,,,,,,1999411594,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,37,Photographic or cinematographic goods,1,No Quantity,,,,,,,2269238899,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,37,Photographic or cinematographic goods,1,No Quantity,,,,,,,2444966189,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,37,Photographic or cinematographic goods,1,No Quantity,,,,,,,2478302904,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,37,Photographic or cinematographic goods,1,No Quantity,,,,,,,2665301248,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,38,Miscellaneous chemical products,1,No Quantity,,,,,,,1378476839,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,38,Miscellaneous chemical products,1,No Quantity,,,,,,,1691678573,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,38,Miscellaneous chemical products,1,No Quantity,,,,,,,2047808069,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,38,Miscellaneous chemical products,1,No Quantity,,,,,,,2260756073,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,38,Miscellaneous chemical products,1,No Quantity,,,,,,,2884552960,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,7435777671,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,8468972474,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,9477726972,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,11259294422,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,13140367360,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,,,,,5009001087,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,,,,,5748078038,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,,,,,6417855389,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,,,,,7307923470,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,,,,,8577497600,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,41,Raw hides and skins (other than furskins) and leather,1,No Quantity,,,,,,,716901699,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,41,Raw hides and skins (other than furskins) and leather,1,No Quantity,,,,,,,795556961,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,41,Raw hides and skins (other than furskins) and leather,1,No Quantity,,,,,,,900924029,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,41,Raw hides and skins (other than furskins) and leather,1,No Quantity,,,,,,,1027396107,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,41,Raw hides and skins (other than furskins) and leather,1,No Quantity,,,,,,,1132077312,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,42,"Articles of leather, animal gut, harness, travel good",1,No Quantity,,,,,,,4317073124,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,42,"Articles of leather, animal gut, harness, travel good",1,No Quantity,,,,,,,4754861705,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,42,"Articles of leather, animal gut, harness, travel good",1,No Quantity,,,,,,,4941900966,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,42,"Articles of leather, animal gut, harness, travel good",1,No Quantity,,,,,,,5493190892,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,42,"Articles of leather, animal gut, harness, travel good",1,No Quantity,,,,,,,5628209152,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,43,"Furskins and artificial fur, manufactures thereof",1,No Quantity,,,,,,,252365455,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,43,"Furskins and artificial fur, manufactures thereof",1,No Quantity,,,,,,,228282637,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,43,"Furskins and artificial fur, manufactures thereof",1,No Quantity,,,,,,,263692083,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,43,"Furskins and artificial fur, manufactures thereof",1,No Quantity,,,,,,,302607041,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,43,"Furskins and artificial fur, manufactures thereof",1,No Quantity,,,,,,,239972944,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,5408665744,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,6891925636,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,9082892438,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,10689282187,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,10510410752,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,45,Cork and articles of cork,1,No Quantity,,,,,,,89340196,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,45,Cork and articles of cork,1,No Quantity,,,,,,,99353847,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,45,Cork and articles of cork,1,No Quantity,,,,,,,94471840,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,45,Cork and articles of cork,1,No Quantity,,,,,,,91463989,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,45,Cork and articles of cork,1,No Quantity,,,,,,,119521728,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,46,"Manufactures of plaiting material, basketwork, etc.",1,No Quantity,,,,,,,254402681,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,46,"Manufactures of plaiting material, basketwork, etc.",1,No Quantity,,,,,,,287703383,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,46,"Manufactures of plaiting material, basketwork, etc.",1,No Quantity,,,,,,,310282643,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,46,"Manufactures of plaiting material, basketwork, etc.",1,No Quantity,,,,,,,323101689,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,46,"Manufactures of plaiting material, basketwork, etc.",1,No Quantity,,,,,,,346679296,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,47,"Pulp of wood, fibrous cellulosic material, waste etc",1,No Quantity,,,,,,,2301207594,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,47,"Pulp of wood, fibrous cellulosic material, waste etc",1,No Quantity,,,,,,,2257076657,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,47,"Pulp of wood, fibrous cellulosic material, waste etc",1,No Quantity,,,,,,,2018895273,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,47,"Pulp of wood, fibrous cellulosic material, waste etc",1,No Quantity,,,,,,,2453176738,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,47,"Pulp of wood, fibrous cellulosic material, waste etc",1,No Quantity,,,,,,,3983803392,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,48,"Paper & paperboard, articles of pulp, paper and board",1,No Quantity,,,,,,,8485984049,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,48,"Paper & paperboard, articles of pulp, paper and board",1,No Quantity,,,,,,,8469797394,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,48,"Paper & paperboard, articles of pulp, paper and board",1,No Quantity,,,,,,,9184712656,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,48,"Paper & paperboard, articles of pulp, paper and board",1,No Quantity,,,,,,,9701628744,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,48,"Paper & paperboard, articles of pulp, paper and board",1,No Quantity,,,,,,,13161066496,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,49,"Printed books, newspapers, pictures etc",1,No Quantity,,,,,,,1728889181,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,49,"Printed books, newspapers, pictures etc",1,No Quantity,,,,,,,1904160813,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,49,"Printed books, newspapers, pictures etc",1,No Quantity,,,,,,,2047756613,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,49,"Printed books, newspapers, pictures etc",1,No Quantity,,,,,,,2233521740,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,49,"Printed books, newspapers, pictures etc",1,No Quantity,,,,,,,2572337408,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,50,Silk,1,No Quantity,,,,,,,311950306,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,50,Silk,1,No Quantity,,,,,,,299124158,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,50,Silk,1,No Quantity,,,,,,,301400197,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,50,Silk,1,No Quantity,,,,,,,316987577,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,50,Silk,1,No Quantity,,,,,,,295175296,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,51,"Wool, animal hair, horsehair yarn and fabric thereof",1,No Quantity,,,,,,,450470437,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,51,"Wool, animal hair, horsehair yarn and fabric thereof",1,No Quantity,,,,,,,451764058,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,51,"Wool, animal hair, horsehair yarn and fabric thereof",1,No Quantity,,,,,,,452037365,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,51,"Wool, animal hair, horsehair yarn and fabric thereof",1,No Quantity,,,,,,,467724048,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,51,"Wool, animal hair, horsehair yarn and fabric thereof",1,No Quantity,,,,,,,511335968,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,52,Cotton,1,No Quantity,,,,,,,1479878284,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,52,Cotton,1,No Quantity,,,,,,,1725928702,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,52,Cotton,1,No Quantity,,,,,,,1788683965,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,52,Cotton,1,No Quantity,,,,,,,1737283562,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,52,Cotton,1,No Quantity,,,,,,,1879715456,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,53,"Vegetable textile fibres nes, paper yarn, woven fabri",1,No Quantity,,,,,,,189346422,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,53,"Vegetable textile fibres nes, paper yarn, woven fabri",1,No Quantity,,,,,,,186000441,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,53,"Vegetable textile fibres nes, paper yarn, woven fabri",1,No Quantity,,,,,,,194999738,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,53,"Vegetable textile fibres nes, paper yarn, woven fabri",1,No Quantity,,,,,,,226602727,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,53,"Vegetable textile fibres nes, paper yarn, woven fabri",1,No Quantity,,,,,,,225701088,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,54,manmade filaments,1,No Quantity,,,,,,,1111092240,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,54,manmade filaments,1,No Quantity,,,,,,,1178385036,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,54,manmade filaments,1,No Quantity,,,,,,,1409674432,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,54,manmade filaments,1,No Quantity,,,,,,,1532114424,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,54,manmade filaments,1,No Quantity,,,,,,,1581999232,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,55,manmade staple fibres,1,No Quantity,,,,,,,943417787,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,55,manmade staple fibres,1,No Quantity,,,,,,,1135553158,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,55,manmade staple fibres,1,No Quantity,,,,,,,1209962369,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,55,manmade staple fibres,1,No Quantity,,,,,,,1322144432,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,55,manmade staple fibres,1,No Quantity,,,,,,,1336243712,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,56,"Wadding, felt, nonwovens, yarns, twine, cordage, etc",1,No Quantity,,,,,,,400921805,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,56,"Wadding, felt, nonwovens, yarns, twine, cordage, etc",1,No Quantity,,,,,,,444863892,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,56,"Wadding, felt, nonwovens, yarns, twine, cordage, etc",1,No Quantity,,,,,,,480736212,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,56,"Wadding, felt, nonwovens, yarns, twine, cordage, etc",1,No Quantity,,,,,,,554281131,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,56,"Wadding, felt, nonwovens, yarns, twine, cordage, etc",1,No Quantity,,,,,,,586300032,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,57,Carpets and other textile floor coverings,1,No Quantity,,,,,,,621293304,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,57,Carpets and other textile floor coverings,1,No Quantity,,,,,,,753135156,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,57,Carpets and other textile floor coverings,1,No Quantity,,,,,,,712142478,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,57,Carpets and other textile floor coverings,1,No Quantity,,,,,,,796870834,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,57,Carpets and other textile floor coverings,1,No Quantity,,,,,,,905702720,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,58,"Special woven or tufted fabric, lace, tapestry etc",1,No Quantity,,,,,,,269790918,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,58,"Special woven or tufted fabric, lace, tapestry etc",1,No Quantity,,,,,,,318791980,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,58,"Special woven or tufted fabric, lace, tapestry etc",1,No Quantity,,,,,,,354667939,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,58,"Special woven or tufted fabric, lace, tapestry etc",1,No Quantity,,,,,,,409559644,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,58,"Special woven or tufted fabric, lace, tapestry etc",1,No Quantity,,,,,,,426390528,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,59,"Impregnated, coated or laminated textile fabric",1,No Quantity,,,,,,,373395029,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,59,"Impregnated, coated or laminated textile fabric",1,No Quantity,,,,,,,392727383,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,59,"Impregnated, coated or laminated textile fabric",1,No Quantity,,,,,,,436572401,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,59,"Impregnated, coated or laminated textile fabric",1,No Quantity,,,,,,,487558650,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,59,"Impregnated, coated or laminated textile fabric",1,No Quantity,,,,,,,539746496,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,60,Knitted or crocheted fabric,1,No Quantity,,,,,,,194194925,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,60,Knitted or crocheted fabric,1,No Quantity,,,,,,,229567802,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,60,Knitted or crocheted fabric,1,No Quantity,,,,,,,302756992,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,60,Knitted or crocheted fabric,1,No Quantity,,,,,,,353052544,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,60,Knitted or crocheted fabric,1,No Quantity,,,,,,,351905888,,,0
H0,1991,1991,1991,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,61,"Articles of apparel, accessories, knit or crochet",1,No Quantity,,,,,,,9372616625,,,0
H0,1992,1992,1992,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,61,"Articles of apparel, accessories, knit or crochet",1,No Quantity,,,,,,,10845350690,,,0
H0,1993,1993,1993,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,61,"Articles of apparel, accessories, knit or crochet",1,No Quantity,,,,,,,11213829122,,,0
H0,1994,1994,1994,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,61,"Articles of apparel, accessories, knit or crochet",1,No Quantity,,,,,,,12826364334,,,0
H0,1995,1995,1995,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,61,"Articles of apparel, accessories, knit or crochet",1,No Quantity,,,,,,,14531193856,,,0
